Overlap,Num,Method
25,5,XTREE
25,163,ALVES
25,169,SHATW
25,165,OLIVE
50,14,XTREE
50,7,ALVES
50,0,SHATW
50,3,OLIVE
75,10,XTREE
75,1,ALVES
75,0,SHATW
75,1,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,5,XTREE
25,162,ALVES
25,169,SHATW
25,163,OLIVE
50,15,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,9,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,5,XTREE
25,163,ALVES
25,169,SHATW
25,162,OLIVE
50,16,XTREE
50,7,ALVES
50,0,SHATW
50,7,OLIVE
75,8,XTREE
75,2,ALVES
75,0,SHATW
75,2,OLIVE
100,145,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,5,XTREE
25,165,ALVES
25,169,SHATW
25,160,OLIVE
50,16,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,9,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,5,XTREE
25,161,ALVES
25,169,SHATW
25,162,OLIVE
50,14,XTREE
50,8,ALVES
50,0,SHATW
50,6,OLIVE
75,9,XTREE
75,1,ALVES
75,0,SHATW
75,0,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,5,XTREE
25,164,ALVES
25,169,SHATW
25,161,OLIVE
50,16,XTREE
50,5,ALVES
50,0,SHATW
50,6,OLIVE
75,8,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,5,XTREE
25,162,ALVES
25,169,SHATW
25,163,OLIVE
50,14,XTREE
50,7,ALVES
50,0,SHATW
50,5,OLIVE
75,11,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,5,XTREE
25,163,ALVES
25,169,SHATW
25,161,OLIVE
50,15,XTREE
50,8,ALVES
50,0,SHATW
50,5,OLIVE
75,10,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,4,XTREE
25,165,ALVES
25,169,SHATW
25,161,OLIVE
50,14,XTREE
50,4,ALVES
50,0,SHATW
50,8,OLIVE
75,11,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,147,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,5,XTREE
25,164,ALVES
25,169,SHATW
25,161,OLIVE
50,15,XTREE
50,6,ALVES
50,0,SHATW
50,5,OLIVE
75,10,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,146,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
